"section","category","title","summary","article_summary","date","date_iso","year","month","url","page"
"success-stories","Gender and innovative and labour-saving technologies","A paradigm shift in development interventions through community engagement","During the last webinar in the “Community Engagement Days” series, speakers presented experiences, illustrated the challenges and solutions to collective action for community engagement approaches.","During the last webinar in the “Community Engagement Days” series, speakers presented experiences, illustrated the challenges and solutions to collective action for community engagement approaches. On Tuesday, 22 June 2021, the last webinar in the “ Community Engagement Days ” series, entitled ""Community Engagement for Collective Action,"" was held via zoom. Read more about the previous webinar Speakers showcased their experience with the use of community engagement approaches for collective action to strengthen the participation, voice and resilience of rural communities in various areas, including: climate change adaptation, food systems transformation and women’s empowerment, as well as COVID-19 response and recovery .","24/06/2021","2021-06-24","2021","6","https://www.fao.org/gender/success-stories/success-stories-detail/A-paradigm-shift-in-development-interventions-through-community-engagement/en","8"
"success-stories","Gender and inclusive food systems and value chains","Syrian and Turkish women build a cooperative and economic independence in Turkey","Turna’s success and proven track record in production and marketing has enabled it to survive the ongoing COVID-19 pandemic.","However, these opportunities are often informal and seasonal, exposing Syrians and vulnerable Turkish communities, especially women, to poor working conditions, informal employment, and low or irregular wages. An assessment carried out by the Food and Agriculture Organization of the United Nations (FAO) and its local partners in 2017 showed that cooperatives run by and for women offer opportunities to take charge of their own economic activities, especially in situations where they face social and cultural constraints. The main obstacles to engaging in agriculture or the microscale food industry for Syrian and Turkish agri-food workers are a lack of skills, access to credit and productive assets, as well as a limited understanding of property rights and market dynamics.","15/06/2021","2021-06-15","2021","6","https://www.fao.org/gender/success-stories/success-stories-detail/Syrian-and-Turkish-women-build-a-cooperative-and-economic-independence-in-Turkey/en","8"
"success-stories","Gender and climate change, agroecology and biodiversity","The magic of mangroves","For the environment, mangrove forests are a crossroads for ocean, continental and instream ecosystems.","With backing from FAO and the Coastal Fisheries Initiatives, communities are on a mission to save natural habitats like mangroves to safeguard their local environments. Entrepreneurs like Fatou are on a quest to save natural habitats, like the species-rich mangroves located in the Siné Saloum Delta – a UNESCO World Heritage site – in central Senegal. We Niominka, know the importance of the mangroves, that's why we don't destroy them,” Fatou said of her local fishing collective made up of people from Senegal’s third largest indigenous group, the Niominka.","24/05/2021","2021-05-24","2021","5","https://www.fao.org/gender/success-stories/success-stories-detail/The-magic-of-mangroves/en","8"
"success-stories","Gender equality and women's empowerment","Community Engagement enhances participation in assessing results and impact","Following a highly participatory and interactive format, conversation focused on power dynamics and their impact on projects, project evaluation and community engagement.","Organized by the Dimitra Clubs Team of FAO with the support of Resource Partners for the Flexible Multi-Partner Mechanism (FMM), the objective of the series is to review the achievements, potential and challenges of community engagement for empowerment approaches. The fourth webinar aimed at exploring the use of community engagement in mixed research methods when assessing the results and impact of development interventions. The Power of Participatory Statistics.” In his presentation, Dr Holland shared his experience and interest in participatory, qualitative and combined methods for applied research in a variety of international development contexts.","19/05/2021","2021-05-19","2021","5","https://www.fao.org/gender/success-stories/success-stories-detail/Community-Engagement-enhances-participation-in-assessing-results-and-impact/en","8"
"success-stories","Gender equality and women's empowerment","In an Iranian oasis, rural women fight to save their village and livelihoods","With the money the women collectively generate, they are helping support their families to meet their basic needs such as food and healthcare.","©FAO/Amir Khaleghiyan On the eastern side of Rostam Abad Village, where Kobra Palangi’s family lives, the land is being sieged by advancing sand dunes. If dunes move further toward the village, I will lose my home and garden, and we will be displaced.” The FAO-implemented Rehabilitation of Forest Landscapes and Degraded Land (RFLDL) project in the area has helped villagers take on this challenge. Funded by the Global Environment Facility and the Government of the Islamic Republic of Iran, the RFLDL project supports community members to form development committees in which to raise and address challenges, such as land degradation.","29/04/2021","2021-04-29","2021","4","https://www.fao.org/gender/success-stories/success-stories-detail/In-an-Iranian-oasis-rural-women-fight-to-save-their-village-and-livelihoods-/en","8"
"success-stories","Gender and emergencies and resilience building","Fostering community engagement for resilience and peace","The objective of the third webinar was to review the achievements, potential and challenges of community engagement for empowerment approaches in rural development and humanitarian interventions.","The objective of the third webinar was to review the achievements, potential and challenges of community engagement for empowerment approaches in rural development and humanitarian interventions. Organized by the Dimitra Clubs Team of the Rural Institutions, Services and Empowerment (RISE) team of the Inclusive Rural Transformation and Gender Equality Division of FAO, in collaboration with the governments of Belgium and with the support of Resource Partners from the Flexible Multi-Partner Mechanism ( FMM ), the objective of the series is to review the achievements, potential and challenges of community engagement for empowerment approaches in rural development and humanitarian interventions. Read more about the previous webinar Moderated by Ms Coumba Sow, FAO Resilience Coordinator for West Africa, the opening remark was delivered by Mr Dominique Burgeon, Director of the FAO Liaison Office in Geneva and Director in Charge of the Office of Emergencies and Resilience .","29/04/2021","2021-04-29","2021","4","https://www.fao.org/gender/success-stories/success-stories-detail/Fostering-community-engagement-for-resilience-and-peace/en","8"
"success-stories","Gender equality and women's empowerment","Female farmers to improve livelihoods with support of experienced peers","As a result of her life-long experiences, she knows very well the challenges women face in agriculture as she had to go through many of them.","©FAO/Abdul Mustafazade Olga Babayeva, a 52-year-old farmer from Samukh region, in northwestern Azerbaijan, is a well-recognized businesswoman in her community. For more than 30 years she has been active in agriculture beyond just growing, managing the vegetable seed cooperative Barakat (“blessing” in Azeri), with 1 400 villagers as members, as well as establishing the Samukh Seed and Vegetable Corporation that ensures laboratory testing for sorting and drying. “In the beginning, I faced situations when a tractor driver (who was usually a man) would refuse to cultivate my land just because I was a woman, or officials at the local government body neglected my requests as they did not accept the fact that a woman can be engaged in farming professionally,” reminisces Olga.","09/04/2021","2021-04-09","2021","4","https://www.fao.org/gender/success-stories/success-stories-detail/Female-farmers-to-improve-livelihoods-with-support-of-experienced-peers/en","8"
"success-stories","Gender in fisheries and aquaculture","Learning from experiences in implementing gender transformative approaches in the fisheries and aquaculture sectors","FAO and the CGIAR GENDER Platform hosted a technical learning webinar focused on sharing tangible results of gender transformative approaches (GTAs) applied in the fisheries and aquaculture sectors.","Presenting the JP GTA, Global Coordinator Hajnalka Petrics highlighted how “the socio-ecological model for gender transformative programming emphasizes that to achieve substantive gender equality and for norm change to be sustainable, the transformation has to happen across different scales – individual, household, community, organizations and policy – and involve multiple actors.” She also underscored the difference between GTAs and gender responsive or accommodating approaches that do not directly address the root causes of gender inequalities; in stark contrast to GTAs, which seek to understand, challenge and, ultimately, change discriminatory norms and practices to allow women to have the same opportunities as men. Audun Lem, Deputy Director for the Fisheries Division , FAO, closed the event by placing emphasis on the “strong commitment of the FAO Fisheries Division to achieve gender equality and to embed gender transformative approaches” in its technical work, as well as his “personal commitment to contribute to the gender transformative agenda”. Recording of the webinar (password: D^5Ami=P): https://fao.zoom.us/rec/play/ds3rfGg0f6VJ9bMVe4YN0AUTM9x8El0G9u6re_BIuryEb-y8xg0drcceHY_YAILh7Mfn-m4mwDDJY3a0.GRseYWkSjnC7QCbS Resources: Gender transformative approaches for food security, improved nutrition and sustainable agriculture – A compendium of fifteen good practices: http://www.fao.org/documents/card/en/c/cb1331en/ Flyer about the Compendium of fifteen good practices: http://www.fao.org/3/cb1548en/CB1548EN.pdf Securing Sustainable Small-Scale Fisheries: http://www.fao.org/voluntary-guidelines-small-scale-fisheries/guidelines/gender-equality/en/ CGIAR GTA overview: https://gender.cgiar.org/tools-methods-training/gender-transformative-approaches-overcome-constraining-gender-norms For more information, contact: Hajnalka Petrics, Global Coordinator of the Joint Programme for Gender Transformative Approaches for Food Security and Nutrition; [email protected] Cynthia McDougall, Gender Research Leader for WorldFish and the CGIAR Research Program on Fish Agri-food Systems (‘FISH’); [email protected]","01/04/2021","2021-04-01","2021","4","https://www.fao.org/gender/success-stories/success-stories-detail/Learning-from-experiences-in-implementing-gender-transformative-approaches-in-the-fisheries-and-aquaculture-sectors/en","8"
"success-stories","Gender and climate change, agroecology and biodiversity","Harnessing the power of rain","Climate change means that extreme weather – intense rainfall at times and longer dry periods at others– results in either too much or too little water for the approximately 90 percent of Senegalese farmers who practice rain-fed agriculture.","Rainwater harvesting and agroecological irrigation make farmers more resilient in Senega Climate change means that extreme weather – intense rainfall at times and longer dry periods at others– results in either too much or too little water for the approximately 90 percent of Senegalese farmers who practice rain-fed agriculture. Intense rain in shorter periods of time followed by a longer dry season are the effects of climate change and ultimately result in either too much or too little water for the farmers who rely on it for their survival. Gulle Kisnal is an agroecological water management technique where a half-moon shape is created around the plants to ensure water remains concentrated inside the mini basin and is not wasted through evaporation or run-off.","22/03/2021","2021-03-22","2021","3","https://www.fao.org/gender/success-stories/success-stories-detail/Harnessing-the-power-of-rain/en","8"
"success-stories","Gender and inclusive food systems and value chains","Iraqi rural women rebuild livelihoods in area visited by Pope Francis","Women play a key role in processing traditional dairy products, and there is a high local demand, but there is little recognition for the women’s work behind it.","Women play a key role in processing traditional dairy products, and there is a high local demand, but there is little recognition for the women’s work behind it. “They gave us hours to leave,"" said Dhuhaa Najm Shith, one of the many women dairy producers forced to give up their homes, farms and dreams due to the conflict. Farmers, especially women dairy producers, are still struggling to recover after returning home to find infrastructure destroyed, assets looted and livestock stolen, missing or slaughtered.","12/03/2021","2021-03-12","2021","3","https://www.fao.org/gender/success-stories/success-stories-detail/Iraqi-rural-women-rebuild-livelihoods-in-area-visited-by-Pope-Francis/en","8"
"success-stories","Gender equality and women's empowerment","Mountain felt fashion: the next big thing?","Mountain women in Kyrgyzstan are collaborating with Haitian-Italian fashion designer Stella Jean to bring their traditional felt designs to the international stage.","A Haitian-Italian fashion designer and Kyrgyz women work together to bring traditional designs to the international market Mountain women in Kyrgyzstan are collaborating with Haitian-Italian fashion designer Stella Jean to bring their traditional felt designs to the international stage. ©©FAO/Mirbek Kadraliev In Kyrgyzstan, where winter temperatures can plunge to -40 degrees Celsius, felt is a vital source of warmth for the local people and has a central role in their culture. In 2017, she and a group of local women came together to form an artisans’ group called Topchu, working together to produce and sell silk and felt artefacts.","08/03/2021","2021-03-08","2021","3","https://www.fao.org/gender/success-stories/success-stories-detail/Mountain-felt-fashion-the-next-big-thing-/en","8"
"success-stories","Gender equality and women's empowerment","FAO celebrates Women’s International Day 2021","“I feel independent”, declared one of the women entrepreneurs who participated in the Yemen’s project.","As every year, International Women’s Day provides an opportunity to celebrate the progress achieved in promoting gender equality and women’s empowerment, reflect on setbacks and emerging challenges, and call for change about the inequalities that persist. Persisting and emerging challenges to rural women’s empowerment in the Near East and North Africa In addition to the pre-existing systemic barriers to rural women’s and girls’ participation and leadership, new barriers have emerged as a result of the pandemic. Across the region, women represent less than 5 per cent of all agricultural land holders ( FAO, 2018 ) and a very small portion of real estate owners: 6.4 per cent in Tunisia, 4.4 percent in Morocco, 4.1 percent in Algeria, 4 percent in Egypt and 3 percent in Jordan.","08/03/2021","2021-03-08","2021","3","https://www.fao.org/gender/success-stories/success-stories-detail/FAO-celebrates-Women-s-International-Day-2021/en","8"
"success-stories","Gender equality and women's empowerment","“Daesh killed my dreams and my family's plan - ‘FAO-EU’ revived them!”","On International Women's Day, we must take the opportunity to bring awareness to the profound contributions rural women make to society, as well as the ways in which they are underrepresented and hindered.","‘’Everyone in Iraq loves Al-Qimar, Iraq’s signature soft cheese cream and other local traditional dairy products, like butter, ghee (dohn Horr), laban, guishwa and varieties of white cheeses. Within the framework of post-crisis development efforts for rebuilding agricultural livelihoods, the Food and Agriculture Organization (FAO) is empowering rural women and reviving hope to returnees in Iraq through an EU-funded project with targeted interventions to improve value chains and revitalize Iraq’s high-value crop/livestock systems and agri-food based micro-industries. “They gave us hours to leave,"" said Dhuhaa Najm Shith, one of the many women dairy producers forced to leave their homes, farms and dreams due to the conflict caused by ISIL in Iraq between 2014 and 2017.","07/03/2021","2021-03-07","2021","3","https://www.fao.org/gender/success-stories/success-stories-detail/-Daesh-killed-my-dreams-and-my-family's-plan---FAO-EU-revived-them!-/en","8"
"success-stories","Gender and emergencies and resilience building","Family farming blossoms in the mountains of Venezuela","In a remote Venezuelan farming town, Eliana and her family depend on their garden for food and income through droughts, an economic crisis and the COVID-19 pandemic.","Seeds and tools help families improve their food security and self-sufficiency amidst ongoing crises In a remote Venezuelan farming town, Eliana and her family depend on their garden for food and income through droughts, an economic crisis and the COVID-19 pandemic. It is in this town in Lara state, where Eliana Alvarado lives, with her husband Pablo Márquez, and their two sons, Santiago, who is seven, and Moisés, who is four. Eliana and her family used to rely on the sale of food from their garden and on income from picking other people's crops.","05/03/2021","2021-03-05","2021","3","https://www.fao.org/gender/success-stories/success-stories-detail/Family-farming-blossoms-in-the-mountains-of-Venezuela/en","9"
"success-stories","Gender and livestock","Bonding on the job in Bamyan, Afghanistan","For the women, one of the most important parts of the project is the sheep-rearing training groups, formed by the HFLS project and run by the women themselves.","For the women, one of the most important parts of the project is the sheep-rearing training groups, formed by the HFLS project and run by the women themselves. Khadija’s livestock, received as part of an FAO project, have become a real lifeline for her and her family and has helped her tap into a community of women. One project, the Household Food and Livelihood Security (HFLS) project funded by the Swiss Development Cooperation, aims to change this, bringing women together, boosting their knowledge and raising incomes not just for their own households, but for their whole community.","23/02/2021","2021-02-23","2021","2","https://www.fao.org/gender/success-stories/success-stories-detail/Bonding-on-the-job-in-Bamyan-Afghanistan/en","9"
"success-stories","Gender equality and women's empowerment","Supporting women groups acquiring entrepreneurial and management knowledge","The project supports 270 women's cooperatives, associations and informal groups through capacity building on gender equality and several soft skills like communication, negotiation, and ethics.","Five hundred seventy-seven (577) women and forty-four (44) men from two hundred sixty-one (261) cooperatives and women groups attended twenty- two (22) online sessions on topics such as: business idea development, situational analysis, market analysis, operational planning, financial planning, financial statement, risk management, environmental and social responsibility, monitoring and action plan development. The online sessions fall under the Cooperative Business Schools (CBS) which is a specialized training concept developed by FAO to strengthen the capacities of the women cooperatives, associations and women groups and help them acquire entrepreneurial and management knowledge and skills needed to develop profitable businesses. The above activities are part of the Canada-funded FAO project “Support to Women's Cooperatives and Associations in the Agri-food Sector in Lebanon"" implemented in coordination with the Lebanese Ministry of Agriculture’s General Directorate of Agriculture and General Directorate of Cooperatives.","17/02/2021","2021-02-17","2021","2","https://www.fao.org/gender/success-stories/success-stories-detail/Supporting-women-groups-acquiring-entrepreneurial-and-management-knowledge/en","9"
"success-stories","Gender equality and women's empowerment","Celebrating indigenous women scientist on the International Day of Women and Girls in Science","On the International Day of Women and Girls in Science we celebrate indigenous women and their knowledge, and we would like to highlight some indigenous women scientists and their achievements.","Today on the International Day of Women and Girls in Science we celebrate indigenous women and their knowledge, and we would like to highlight some indigenous women scientists and their achievements. “Indigenous women in science will utilize science to the benefit of indigenous communities & pass on scientific literacy to their children, thus contributing to the sustainability & literacy capacity of indigenous communities in general” - Camilla Brattland. ” - Tania Eulalia Martinez-Cruz Read the Indigenous Women, Daughters’ of Mother Earth brochure: http://www.fao.org/documents/card/en/c/cb0719en Follow the Global Campaign for the Empowerment of Indigenous Women for Zero Hunger : http://www.fao.org/indigenous-peoples/indigenous-women/en/","11/02/2021","2021-02-11","2021","2","https://www.fao.org/indigenous-peoples/news/detail/Celebrating-indigenous-women-scientist-on-the-International-Day-of-Women-and-Girls-in-Science-/en","9"
"success-stories","Gender and rural financial services","How shea products are boosting Ghanaian women’s livelihoods","She had started her business with USD 68 of savings, but less than two months later, the young entrepreneur raked in a hefty profit.","Making shea butter is a skill often passed on from generation to generation, and it is common for female farmers to make products for their own household use and income. Small business in soap-making After learning the basics of the trade, Rita joined her local cooperative where she was selected to attend a training on soap-making organized by the Kasena Nankana Baobab Cooperative Union (KANBAOCU), a local forest products organisation that works in baobab and shea value chains. Funded by FAO’s Forest and Farm Facility (FFF), the training developed young people’s skills in making soap from shea and encouraged young women to go into entrepreneurship.","29/01/2021","2021-01-29","2021","1","https://www.fao.org/gender/success-stories/success-stories-detail/How-shea-products-are-boosting-Ghanaian-women-s-livelihoods-/en","9"
"success-stories","Gender equality and women's empowerment","A single mother, teacher and farmer in Guyana finds balance in hard work","Patricia started farming to help cover her family’s expenses because her teaching salary was not sufficient.","Patricia, a busy single parent, teacher and farmer in southwest Guyana, uses the shadehouse provided by an FAO Climate-Smart project to supplement her teaching income and meet the needs of her family. Being a farmer, single parent and teacher is “off the charts” as Patricia Persaud puts it, but she says that being busy brings her balance and consoles her, keeping her from the stress caused by separating with her husband: “I am stress-free, active and financially stable,” she exclaims. Patricia lives in Parika Back, a rural community in the southwest part of the country where most people come from a long line of farmers and depend on small-scale farming for their livelihoods.","27/01/2021","2021-01-27","2021","1","https://www.fao.org/gender/success-stories/success-stories-detail/A-single-mother-teacher-and-farmer-in-Guyana-finds-balance-in-hard-work/en","9"
"success-stories","Gender and innovative and labour-saving technologies","A Syrian's devotion to her grandchildren, her homeland and her farm","Living in a conflict zone, Fiya has struggled to access the agricultural materials she needs to make a living and provide food for her family. An FAO project is helping her, and many others, continue providing for themselves in spite of the conflict.","Despite ten years of crisis, Fiya is determined to stay in her homeland Syria Living in a conflict zone, Fiya has struggled to access the agricultural materials she needs to make a living and provide food for her family. FAO is supporting rural families living in Syria who, due to the conflict, have found it impossible to access the needed seeds, tools and fertilisers to continue farming and feeding their families. This difficulty— in addition to other problems like unexploded ordnance in some fields, high transport costs and limited marketing opportunities— means that farmers have not been able to provide for themselves, and many rely on food distribution to meet their daily needs.","09/12/2020","2020-12-09","2020","12","https://www.fao.org/gender/success-stories/success-stories-detail/Devotion-to-family-homeland-and-farming/en","9"
"success-stories","Gender-based violence and protection from sexual exploitation and abuse","“There is always a way”","Since 2015, FAO participated in the 16 Days of Activism against Gender-Based Violence campaigns in Kyrgyzstan, Georgia, and Turkey.","Samira’s husband, Amir, is a farmer, but for the last three years he has not been successful with the agricultural land he rents. Sudden water shortages and unusual dryness have burned the crops and the family has barely been able to feed themselves during the last few winters. All I knew was a regular “women’s” routine: to bring water, cook, clean the house, and look after the children.","25/11/2020","2020-11-25","2020","11","https://www.fao.org/gender/success-stories/success-stories-detail/-There-is-always-a-way-/en","9"
"success-stories","Gender and plant production and protection","Mozambique farmers reinvent themselves after a cyclone and a pandemic","After losing his crops to a cyclone, João Guerra now has to adapt his livelihood to survive a pandemic too.","With over 80 percent of the population of Mozambique depending on agriculture for their livelihoods, the damage done to food and grain stores, fisheries infrastructure and livestock assets had a catastrophic effect on the food security of many. Overcoming the disaster João, who lives and farms in Sofala Province in central Mozambique, has been part of FAO-supported Farmer Field Schools since 2014 and now leads a group attended by 31 people, the majority of whom are women. In the wake of the cyclone, FAO provided his Field School group with several agricultural kits including vegetable and cereal seeds and tools, such as hoes and machetes.","06/11/2020","2020-11-06","2020","11","https://www.fao.org/gender/success-stories/success-stories-detail/Mozambique-farmers-reinvent-themselves-after-a-cyclone-and-a-pandemic/en","9"
"success-stories","Gender and land and water","From a garden to a “small business empire” in Somaliland","Today, Istaahil is very much a businesswoman, using around 80 percent of the fruits and vegetables grown in the garden to supply food for the restaurant.","Today, Istaahil is very much a businesswoman, using around 80 percent of the fruits and vegetables grown in the garden to supply food for the restaurant. Quite the businesswoman, Istaahil diversified and upped her income by starting a kiosk and a restaurant, using about around 80 percent of the produces she grows in her garden. Today, through this growing “small business empire,” as Istaahil calls it, this 40-year-old mother of four is now able to sustain her family and pay her children’s school fees.","29/10/2020","2020-10-29","2020","10","https://www.fao.org/gender/success-stories/success-stories-detail/From-a-garden-to-a-small-business-empire-in-Somaliland/en","9"
"success-stories","Gender in forestry and agroforestry","The female guardians of Venezuela’s Imataca Forest Reserve","Being granted land was one of the main achievements of the project. However, for Cecilia, one that was even more important was the change of mindset within her community.","Cecilia Rivas (middle) is the ‘captain’ of the Kariña community, leading a restoration project in their native Imataca Forest Reserve. “I have never seen my indigenous sisters so motivated, so encouraged by their work… Even with all the problems that our country is going through, these women have the initiative to better their own community,” says Cecilia Rivas, the group’s “captain”. The FAO-GEF project, which also aims to increase gender equality in the forestry sector, has continued this change in thinking, supporting the Kariña women in actively leading the development of their territories and the conservation of the area’s biodiversity.","27/10/2020","2020-10-27","2020","10","https://www.fao.org/gender/success-stories/success-stories-detail/The-female-guardians-of-Venezuela-s-Imataca-Forest-Reserve/en","9"
"success-stories","Gender and innovative and labour-saving technologies","Mobile money transfers give Somali farmers a one-up on the climate","For Madino, and the other 20,700 families assisted during the last Deyr season, Cash+ support was a chance to exit hunger.","Madino’s hard work together with the assistance from the Cash+ programme means that her family’s food stocks are replenished and they are shielded from the increasing food prices due to COVID-19. Integrated cash and livelihood assistance (Cash+) It was then, however, that Madino learned about FAO’s integrated cash and livelihood assistance (Cash+) programme, funded by the European Union. FAO’s cash-based programmes offer immediate relief to farmers when they can no longer buy the food or the agricultural inputs they need.","22/10/2020","2020-10-22","2020","10","https://www.fao.org/gender/success-stories/success-stories-detail/Mobile-money-transfers-give-Somali-farmers-a-one-up-on-the-climate/en","9"
"success-stories","Gender equality and women's empowerment","The trail-blazing female entrepreneur leading Afghanistan’s growing saffron market","Karima’s saffron business is booming, with a little help from a FAO project.","Due to this versatility, global demand is high – but given that it is produced by hand, there is a hefty amount of labour required for its production, so getting this sought-after spice onto the market is no easy feat. Despite the challenges Afghan farmers have contended with in recent decades, ranging from conflict to natural disasters, the country’s saffron production industry is promising. In 2019, the production and export of saffron brought USD 27 million into the country, which is no surprise, given that Afghan saffron was recently ranked first in the world for quality.","07/10/2020","2020-10-07","2020","10","https://www.fao.org/gender/success-stories/success-stories-detail/The-trail-blazing-female-entrepreneur-leading-Afghanistan-s-growing-saffron-market/en","9"
"success-stories","Gender and land and water","Gender responsive water and agriculture assessments start in Egypt","In Egypt, the assessment started in Al-Minya governorate where four male farmers and eight female farmers were interviewed, providing information about their daily lives, gender roles, and dynamics, to inform FAO’s future interventions.","The Food and Agriculture Organization of the United Nations (FAO) is undertaking gender-responsive water assessments to assess the relative situation of women and men in different communities regarding water access, governance, and use in order to ensure that water resources are governed in a way that is sustainable and inclusive in the projects areas and that women and men are benefitting equitably from these resources. The agriculture sector is the largest employer of women in Egypt, with almost 45 percent of women in the workforce, although these figures might not be capturing the right involvement and contributions of women in agriculture-related activities inside and outside the households. More than 50 percent of rural women are actively involved in informal tasks such as fertilization, weeding, harvesting, sacking, marketing and storage of the agriculture products.","20/09/2020","2020-09-20","2020","9","https://www.fao.org/gender/success-stories/success-stories-detail/Gender-responsive-water-and-agriculture-assessments-start-in-Egypt/en","9"
"success-stories","Gender and innovative and labour-saving technologies","“My land is my life”","The COVID-19 pandemic and the subsequent restriction measures, including closed borders and weakened trade, have compounded the impact of the severe economic crisis that Lebanon has been enduring since late 2019.","The COVID-19 pandemic and the subsequent restriction measures, including closed borders and weakened trade, have compounded the impact of the severe economic crisis that Lebanon has been enduring since late 2019. ©FAO/Ralph Azar Afaf Qaddouh had assisted her father in working their land in Zawtar El Sharkiyeh in the South of Lebanon ever since she was a little girl. The project, funded by the Kingdom of Netherlands and implemented by FAO, works across Lebanon to support farmers in making their land productive and investing in their agricultural infrastructure, including building irrigation reservoirs.","18/09/2020","2020-09-18","2020","9","https://www.fao.org/gender/success-stories/success-stories-detail/-My-land-is-my-life-/en","9"
"success-stories","Gender equality and women's empowerment","Meet the young agripreneurs who won’t let COVID-19 get them down","Through partnerships with rural youth organizations, FAO has worked with young agricultural workers and entrepreneurs to understand their needs and mitigate the negative effects of the pandemic.","Through partnerships with rural youth organizations, FAO has worked with young agricultural workers and entrepreneurs to understand their needs and mitigate the negative effects of the pandemic. Accepting online orders with mobile payments, offering home delivery, marketing products on social media, using ICTs to work from home and taking online classes to acquire new skills are just some of the ways that youth are using this opportunity for growth and innovation. FAO launched a youth engagement initiative, Coping with COVID-19: voices of young agripreneurs, at the end of March 2020 to understand the impact of the outbreak on the businesses of young rural people and to know how to best support them during and after the pandemic.","11/08/2020","2020-08-11","2020","8","https://www.fao.org/gender/success-stories/success-stories-detail/Meet-the-young-agripreneurs-who-won-t-let-COVID-19-get-them-down/en","9"
"success-stories","Gender and innovative and labour-saving technologies","Setting the stage to withstand the crisis","Besides supporting the diets of the social residential institution, the agricultural intervention yielded unexpected recreational results during the pandemic restrictions.","While too early to estimate all the consequences of the pandemic, measures to contain COVID-19 have already left their mark on global food security and agricultural production. The effects are, however, even more challenging for the vulnerable and rural poor, who, with a lasting crisis, may face food and nutrition insecurity and an elevated risk of poverty due to the abruptly lost sources of livelihoods. As a result, countries started to look around for innovative approaches to protect the rural poor and most vulnerable, including the elderly and people with disabilities, who are frequently left behind in the immediate response efforts.","06/08/2020","2020-08-06","2020","8","https://www.fao.org/gender/success-stories/success-stories-detail/Setting-the-stage-to-withstand-the-crisis/en","9"
"success-stories","Gender equality and women's empowerment","A shoulder to lean on for female farmers in South Sudan","The vegetable group allows them to make an income safely and with the support of other women. Agok and her fellow women feel strongly about the amount of support the group provides.","But here we, as women, we eat beside the men.” Apande Dut smiles as she says this, sitting with a large group of women under the shade of a mango tree, shelling peanuts while nursing her children. Up until 2018, both Apande and her fellow community member and friend, Agok, farmed on their own, but their farming knowledge was limited and with such difficult farming conditions, the food grown was never enough. When Apande and Agok heard about a nearby farming group, established through the ‘Sustainable Agriculture for Economic Resiliency’ project, run by FAO and funded by the United States Agency for International Development (USAID), they decided to join.","03/08/2020","2020-08-03","2020","8","https://www.fao.org/gender/success-stories/success-stories-detail/A-shoulder-to-lean-on-for-female-farmers-in-South-Sudan/en","9"
"success-stories","Gender and food security and nutrition","From worry to well-being","This project allows families to generate income to cover their basic needs and helps prevent malnutrition, as eggs are rich in nutrients and protein.","Her new business is the product of an FAO initiative helping vulnerable people in the English-speaking regions of Cameroon, which are currently facing a socio-political crisis. In areas where the population depends heavily on agriculture for their livelihoods, the upsurge of violence has also resulted in a significant decline in agricultural production and rising prices for staple foods. Offering help to those in need Jasinta, who has lived in this part of Cameroon for 10 years, offers the warmth of her home to 12 internally displaced persons (IDPs) who fled their homes due to the conflict.","10/07/2020","2020-07-10","2020","7","https://www.fao.org/gender/success-stories/success-stories-detail/From-worry-to-well-being-/en","9"
"success-stories","Gender equality and women's empowerment","Fish give women in Somalia a taste of hope","Fartun recognises that enrolling in this project has made a “big change” in her life, allowing her to generate an income and support her family.","However, it has huge potential to improve nutrition in the Bossaso IDP camps but also the larger region where acute food insecurity and malnutrition are common. ©FAO/Alber A warm breeze wafts across the desert plains outside Bossaso, Somalia, where many Internally Displaced People (IDP) live in perennial temporary camps. She enrolled in an innovative FAO project, funded by the government of Kuwait, to learn how to make a specialty more synonymous with Italy than Eastern Africa: pasta.","19/06/2020","2020-06-19","2020","6","https://www.fao.org/gender/success-stories/success-stories-detail/Fish-give-women-in-Somalia-a-taste-of-hope/en","9"
"success-stories","Gender equality and women's empowerment","How producer organizations help empower women","Empowering women by helping them become full and active members of FFPOs at all levels can help them be equal actors in transforming rural landscapes and economies.","©FAO/Sophie Grouwels Women in rural area have seen the benefits of participating in forest and farm producer organizations (FFPOs), such as improving their ability to start businesses and sell their products, getting specialized training and accessing social and cultural services. A new report published by the Food and Agriculture Organization (FAO) and the International Institute for Environment and Development (IIED), Women’s empowerment though collective action: how forest and farm producer organizations can make a difference, explores how women’s access to social and cultural services allows them to participate in the economic and political life equally with men. For example, FFPOs provide village savings loans and associations, savings and credit cooperative societies, insurance services against crop failure, climate hazards or market volatilities, and childcare and healthcare services.‘’ Such services are rooted in systems that promote more inclusive value chains, build women’s capacity to manage their income, or are in line with their traditional cultural heritage,’’ he adds.","04/06/2020","2020-06-04","2020","6","https://www.fao.org/gender/success-stories/success-stories-detail/How-producer-organizations-help-empower-women/en","10"
